Course 1,Course 2,Take C1 Only,Take C1 Only Passed,Take Both,Take Both Passed C1,R(C1 only),R(Both),Toxic Or Synergistic
BIO 208,HSM 241,5230,4528,85,72,0.865774379,0.847058824,0.018715555
BIO 209,KHP 573,2733,2543,34,31,0.930479327,0.911764706,0.018714621
EM  313,CE  471G,2588,1897,133,95,0.732998454,0.714285714,0.01871274
KHP 445,ANA 209,1896,1746,92,83,0.920886076,0.902173913,0.018712163
COM 351,COM 315,725,644,69,60,0.888275862,0.869565217,0.018710645
ANT 221,ECO 202,1598,1367,49,41,0.855444305,0.836734694,0.018709612
EPE 301,ENG 230,4502,4213,193,177,0.935806308,0.917098446,0.018707863
DIS 300,B&E 102,2284,2144,125,115,0.938704028,0.92,0.018704028
MA  111,MUC 150,9009,7676,84,70,0.852036852,0.833333333,0.018703519
SW  124,WRD 110,758,683,34,30,0.901055409,0.882352941,0.018702468
DIS 300,FAM 253,1230,1171,45,42,0.95203252,0.933333333,0.018699187
BIO 325,CHE 107,2366,2079,50,43,0.878698225,0.86,0.018698225
HIS 104,WRD 110,1646,1355,266,214,0.823207776,0.804511278,0.018696498
ENT 110,PSY 215,1634,1401,31,26,0.857405141,0.838709677,0.018695463
ANT 102,AST 191,1267,1082,85,71,0.853985793,0.835294118,0.018691676
DHN 212,CHE 197,2234,2193,54,52,0.981647269,0.962962963,0.018684307
PSY 223,PSY 215,7426,6728,710,630,0.906005925,0.887323944,0.018681981
JOU 204,PHI 120,1129,1056,96,88,0.93534101,0.916666667,0.018674343
ENG 130,WRD 110,743,632,119,99,0.850605653,0.831932773,0.01867288
STA 210,CS  101,22120,19293,198,169,0.872197107,0.853535354,0.018661753
EE  280,CS  215,1716,1279,611,444,0.745337995,0.726677578,0.018660418
BIO 102,AST 191,7832,6398,114,91,0.816905005,0.798245614,0.018659391
EE  462G,EE  360,478,474,37,36,0.991631799,0.972972973,0.018658826
COM 281,STA 210,2137,2039,186,174,0.95414132,0.935483871,0.018657449
MA  111,GWS 200,13528,11393,119,98,0.842179184,0.823529412,0.018649772
FAM 354,PSY 215,508,464,38,34,0.913385827,0.894736842,0.018648985
MKT 300,PHI 334,12692,11602,287,257,0.91411913,0.895470383,0.018648747
WRD 110,HIS 105,14204,12575,165,143,0.885313996,0.866666667,0.018647329
PLS 386,AED 580,287,278,60,57,0.968641115,0.95,0.018641115
CIS 110,MUC 190,11660,10405,198,173,0.892367067,0.873737374,0.018629693
CHE 197,GEO 261,1644,1506,39,35,0.916058394,0.897435897,0.018622497
CHE 232,KHP 120,5739,4072,55,38,0.709531277,0.690909091,0.018622186
ECO 391,B&E 201,4852,4491,86,78,0.925597692,0.906976744,0.018620947
PSY 216,PSY 333,1095,929,47,39,0.848401826,0.829787234,0.018614592
HIS 121,MA  123,2446,2231,169,151,0.91210139,0.893491124,0.018610266
LIN 211,COM 399,4392,3798,39,33,0.864754098,0.846153846,0.018600252
AFS 112,WRD 110,164,145,119,103,0.884146341,0.865546218,0.018600123
AEC 422,AEC 320,374,354,111,103,0.946524064,0.927927928,0.018596136
ECO 201,GLY 120,11101,9342,209,172,0.841545807,0.822966507,0.0185793
KHP 126,ACC 201,2005,1888,39,36,0.941645885,0.923076923,0.018568962
SPA 202,ENG 330,4556,4185,40,36,0.91856892,0.9,0.01856892
CS  101,BIO 102,5304,4507,154,128,0.849736048,0.831168831,0.018567217
EGR 111,CHE 111,337,324,70,66,0.961424332,0.942857143,0.018567189
HHS 351,BIO 152,258,256,38,37,0.992248062,0.973684211,0.018563851
MUS 001,MUS 120,938,741,35,27,0.789978678,0.771428571,0.018550107
ISC 161,GWS 201,2552,2290,33,29,0.897335423,0.878787879,0.018547544
PHI 120,A-S 280,5200,4166,46,36,0.801153846,0.782608696,0.018545151
BIO 152,SPA 202,9687,7493,151,114,0.773510891,0.754966887,0.018544003
HES 400,WRD 203,583,575,31,30,0.986277873,0.967741935,0.018535938
CS  275,CS  485G,1180,971,92,74,0.822881356,0.804347826,0.01853353
COM 249,SPA 202,4510,4106,37,33,0.910421286,0.891891892,0.018529394
GER 102,PSY 313,1647,1465,31,27,0.889496053,0.870967742,0.018528311
WRD 110,MA  110,14748,13082,1407,1222,0.88703553,0.86851457,0.01852096
MLS 464,MLS 468,9,9,162,159,1,0.981481481,0.018518519
MUC 175,MUC 172,201,201,54,53,1,0.981481481,0.018518519
LA  372,LA  324,5,5,54,53,1,0.981481481,0.018518519
CPH 472,CPH 365,210,210,54,53,1,0.981481481,0.018518519
ID  366,ID  365,8,8,54,53,1,0.981481481,0.018518519
PSY 100,B&E 105,15765,13054,42,34,0.82803679,0.80952381,0.018512981
A-S 001,WRD 111,439,386,79,68,0.879271071,0.860759494,0.018511577
CIS 300,COM 252,3865,3740,59,56,0.967658473,0.949152542,0.018505931
ENG 180,ECO 201,640,564,102,88,0.88125,0.862745098,0.018504902
EDS 548,EDS 547,127,123,40,38,0.968503937,0.95,0.018503937
CHE 105,MUS 170,18174,13003,33,23,0.715472653,0.696969697,0.018502956
CHE 197,BIO 190,554,495,120,105,0.893501805,0.875,0.018501805
CME 330,PHY 232,895,832,45,41,0.929608939,0.911111111,0.018497827
HMT 210,DHN 241,228,219,69,65,0.960526316,0.942028986,0.01849733
PHI 100,HIS 109,7507,6376,201,167,0.849340615,0.830845771,0.018494844
NFS 212,NUR 866,2194,2108,52,49,0.960802188,0.942307692,0.018494495
EDP 303,A-E 200,508,502,33,32,0.988188976,0.96969697,0.018492007
ASC 205,GEN 300,939,871,44,40,0.927582535,0.909090909,0.018491626
ENG 102,BIO 102,1131,988,69,59,0.873563218,0.855072464,0.018490755
CIS 110,MAT 114,12418,11019,61,53,0.887340957,0.868852459,0.018488498
MA  123,AEC 101,6713,4455,31,20,0.663637718,0.64516129,0.018476428
ECO 202,PS  101,14229,11488,270,213,0.80736524,0.788888889,0.018476351
WRD 203,MAT 247,5261,4714,49,43,0.896027371,0.87755102,0.018476351
CS  100,CS  115,479,430,679,597,0.897703549,0.879234168,0.018469381
GLY 110,HIS 104,4109,3482,76,63,0.847408128,0.828947368,0.01846076
KHP 126,WRD 110,1108,1038,49,45,0.936823105,0.918367347,0.018455758
AST 192,GLY 150,2748,1904,43,29,0.69286754,0.674418605,0.018448935
ACC 555,ACC 418,488,481,244,236,0.985655738,0.967213115,0.018442623
ANA 109,STA 210,3627,2774,276,206,0.76481941,0.746376812,0.018442598
CIS 111,EQM 105,9143,8670,57,53,0.948266433,0.929824561,0.018441872
CIS 110,AST 191,12048,10709,602,524,0.888861222,0.870431894,0.018429328
HON 205,MA  214,872,858,58,56,0.983944954,0.965517241,0.018427713
CHE 113,GWS 201,11146,9603,51,43,0.861564687,0.843137255,0.018427432
A&S 110,WRD 110,95,92,40,38,0.968421053,0.95,0.018421053
MLS 464,MLS 467,8,8,163,160,1,0.981595092,0.018404908
MLS 464,MLS 469,8,8,163,160,1,0.981595092,0.018404908
HON 105,PHY 231,726,718,34,33,0.988980716,0.970588235,0.018392481
ENG 230,ISC 161,5888,5217,68,59,0.886039402,0.867647059,0.018392343
PHY 213,KHP 450,4582,4242,54,49,0.925796595,0.907407407,0.018389188
SOC 339,PHI 310,3308,2940,54,47,0.888754534,0.87037037,0.018384164
KHP 222,EDP 202,816,780,32,30,0.955882353,0.9375,0.018382353
EDS 375,IEC 120,3412,3270,100,94,0.958382181,0.94,0.018382181
WRD 110,KHP 107,16027,14193,128,111,0.885568104,0.8671875,0.018380604
UK  101,MUS 222,13290,12471,50,46,0.938374718,0.92,0.018374718
MUC 189,MUS 263,166,165,41,40,0.993975904,0.975609756,0.018366148
HIS 108,HIS 104,8294,6743,112,89,0.812997347,0.794642857,0.01835449
MA  193,SPA 102,10461,7800,44,32,0.745626613,0.727272727,0.018353886
EDS 517,EDS 357,284,272,33,31,0.957746479,0.939393939,0.018352539
ANT 160,KHP 120,14239,12807,185,163,0.89943114,0.881081081,0.018350059
CS  463G,CS  485G,209,178,36,30,0.851674641,0.833333333,0.018341308
HMT 350,HMT 370,112,108,37,35,0.964285714,0.945945946,0.018339768
BIO 103,ECO 101,13351,10791,119,94,0.808254063,0.789915966,0.018338097
ACC 202,PHI 100,10990,9229,112,92,0.839763421,0.821428571,0.01833485
ECO 202,COM 287,14226,11469,132,104,0.806199916,0.787878788,0.018321128
PSY 100,CS  101,27122,22500,355,288,0.829584839,0.811267606,0.018317233
GWS 200,PS  101,2315,2068,64,56,0.893304536,0.875,0.018304536
PSY 223,PHI 100,7829,7079,149,132,0.904202325,0.88590604,0.018296284
CLA 131,ABT 201,7018,6721,33,31,0.957680251,0.939393939,0.018286311
KHP 230,CLA 131,2575,2505,176,168,0.972815534,0.954545455,0.018270079
UK  101,ID  101,16221,15202,74,68,0.937180199,0.918918919,0.01826128
SPA 202,PHI 120,4736,4352,151,136,0.918918919,0.900662252,0.018256667
MA  109,PHY 151,13179,9489,57,40,0.720009105,0.701754386,0.018254719
HIS 108,CIS 110,5085,4208,582,471,0.827531957,0.809278351,0.018253606
MA  111,PS  212,4990,4190,56,46,0.839679359,0.821428571,0.018250787
STA 291,MA  113,10617,8639,44,35,0.813695017,0.795454545,0.018240472
STA 210,ANA 209,20599,17990,352,301,0.873343366,0.855113636,0.01822973
PSY 314,MUS 100,3618,3212,69,60,0.887783306,0.869565217,0.018218088
CS  499,CS  463G,275,272,103,100,0.989090909,0.970873786,0.018217123
BIO 151,BIO 148,82,79,146,138,0.963414634,0.945205479,0.018209155
UK  101,A&S 100,21410,20052,1519,1395,0.936571695,0.918367347,0.018204349
KHP 120,KHP 118,5502,5162,50,46,0.938204289,0.92,0.018204289
EPE 301,MUS 371,2470,2302,58,53,0.931983806,0.913793103,0.018190702
CHE 107,CE  106,14100,9720,444,298,0.689361702,0.671171171,0.018190531
HIS 351,PS  391,1320,1194,44,39,0.904545455,0.886363636,0.018181818
ID  172,SOC 101,75,65,33,28,0.866666667,0.848484848,0.018181818
CHE 522,CHE 412G,55,55,55,54,1,0.981818182,0.018181818
CHE 454,CHE 552,23,23,55,54,1,0.981818182,0.018181818
HIS 108,IEC 120,8379,6827,59,47,0.814775033,0.796610169,0.018164863
AED 583,PLS 366,79,77,46,44,0.974683544,0.956521739,0.018161805
WRD 110,AST 191,15672,13902,717,623,0.887059724,0.868898187,0.018161537
BIO 103,WRD 110,9563,8089,1393,1153,0.845864269,0.827709978,0.01815429
DSP 110,ENG 104,675,631,252,231,0.934814815,0.916666667,0.018148148
PSY 100,PHI 380,27208,22554,37,30,0.828947368,0.810810811,0.018136558
ENG 203,MA  123,4226,3891,154,139,0.920728822,0.902597403,0.018131419
AIS 202,AIS 330,114,111,45,43,0.973684211,0.955555556,0.018128655
FAM 253,HES 100,2267,2102,165,150,0.927216586,0.909090909,0.018125677
BIO 155,KHP 573,6481,5836,34,30,0.900478321,0.882352941,0.01812538
ACC 324,WRD 203,1412,1345,61,57,0.952549575,0.93442623,0.018123346
A-E 120,MA  109,1702,1668,105,101,0.980023502,0.961904762,0.01811874
UK  110,COM 101,2019,1788,83,72,0.885586924,0.86746988,0.018117045
GLY 120,ANT 101,1786,1572,58,50,0.880179171,0.862068966,0.018110206
PS  360,STA 210,1560,1318,127,105,0.844871795,0.826771654,0.018100141
GLY 420G,GLY 235,17,16,39,36,0.941176471,0.923076923,0.018099548
EDS 516,STA 210,788,768,46,44,0.974619289,0.956521739,0.01809755
CLD 490,CLD 370,191,182,46,43,0.952879581,0.934782609,0.018096972
CLD 340,CLD 490,417,374,33,29,0.896882494,0.878787879,0.018094615
CLA 131,PS  101,14296,13741,123,116,0.961177952,0.943089431,0.018088521
COM 365,A&S 350,560,534,31,29,0.953571429,0.935483871,0.018087558
B&E 105,ANT 160,6016,5061,164,135,0.841256649,0.823170732,0.018085917
A&S 121,CHE 105,295,202,36,24,0.684745763,0.666666667,0.018079096
AIS 440,AIS 330,115,108,38,35,0.939130435,0.921052632,0.018077803
ARC 101,GLY 120,368,353,34,32,0.95923913,0.941176471,0.01806266
CS  216,COM 252,1852,1527,31,25,0.824514039,0.806451613,0.018062426
BIO 308,STA 291,1142,962,74,61,0.842381786,0.824324324,0.018057462
KHP 100,MA  114,810,774,32,30,0.955555556,0.9375,0.018055556
CS  485G,EE  421G,756,614,34,27,0.812169312,0.794117647,0.018051665
CLA 131,ISC 161,13798,13266,53,50,0.961443687,0.943396226,0.018047461
EE  536,EE  416G,95,94,35,34,0.989473684,0.971428571,0.018045113
GEN 100,SOC 101,3994,3662,257,231,0.916875313,0.898832685,0.018042628
GEO 160,COM 101,7052,5853,335,272,0.829977311,0.811940299,0.018037013
STA 210,ENG 211,8492,7502,52,45,0.883419689,0.865384615,0.018035074
KHP 120,KHP 110,5503,5160,112,103,0.937670362,0.919642857,0.018027504
GEO 221,WRD 110,348,291,55,45,0.836206897,0.818181818,0.018025078
GEO 160,ART 191,6585,5469,32,26,0.830523918,0.8125,0.018023918
CHE 233,PSY 223,4880,4565,109,100,0.93545082,0.917431193,0.018019627
MAT 340,MAT 559,339,333,56,54,0.982300885,0.964285714,0.018015171
JOU 455,JOU 410,493,472,33,31,0.957403651,0.939393939,0.018009712
PSY 312,PSY 427,3756,3275,89,76,0.871938232,0.853932584,0.018005648
MKT 340,MGT 499,2309,2289,150,146,0.991338242,0.973333333,0.018004908
WRD 111,PLS 104,13784,12826,80,73,0.930499129,0.9125,0.017999129
KHP 111,MUS 100,745,698,37,34,0.936912752,0.918918919,0.017993833
CLD 300,CLD 362,259,249,53,50,0.961389961,0.943396226,0.017993735
ASC 101,EQM 106,667,592,69,60,0.887556222,0.869565217,0.017991004
DSP 120,MA  108R,627,559,87,76,0.891547049,0.873563218,0.017983831
A-S 200,CHE 111,3715,3428,42,38,0.922745626,0.904761905,0.017983721
MA  322,MKT 300,4237,3300,46,35,0.778852962,0.760869565,0.017983397
GLY 110,MA  109,3835,3249,445,369,0.847196871,0.829213483,0.017983388
MGT 499,ACC 324,4087,4049,110,107,0.990702227,0.972727273,0.017974954
MKT 450,MKT 420,378,376,43,42,0.994708995,0.976744186,0.017964809
STA 210,ENG 207,20872,18226,76,65,0.87322729,0.855263158,0.017964132
BIO 102,ENG 280,2244,1919,43,36,0.85516934,0.837209302,0.017960038
KHP 415,CLA 131,1549,1436,33,30,0.927049709,0.909090909,0.0179588
NUR 313,NUR 310,49,49,724,711,1,0.982044199,0.017955801
CHE 111,SPA 202,17456,12892,68,49,0.738542621,0.720588235,0.017954386
ANT 160,PS  101,14108,12695,525,463,0.89984406,0.881904762,0.017939298
CME 425,CHE 232,598,535,73,64,0.894648829,0.876712329,0.017936501
ECO 202,PHI 130,12762,10250,149,117,0.803165648,0.785234899,0.017930749
B&E 103,GEO 160,3441,3431,48,47,0.997093868,0.979166667,0.017927201
JOU 404,JOU 498,63,56,62,54,0.888888889,0.870967742,0.017921147
CHE 230,PSY 312,8281,6311,86,64,0.762106026,0.744186047,0.017919979
BIO 325,BIO 350,2092,1843,314,271,0.880975143,0.863057325,0.017917819
STA 210,GEO 255,14325,12475,68,58,0.870855148,0.852941176,0.017913972
MKT 450,MKT 390,936,931,43,42,0.99465812,0.976744186,0.017913934
ENG 340,ENG 332,247,214,33,28,0.866396761,0.848484848,0.017911913
NUR 875,NUR 873,2,2,1061,1042,1,0.982092366,0.017907634
ECO 412,MKT 340,2354,2034,52,44,0.864061172,0.846153846,0.017907326
CS  101,SOC 101,5209,4431,281,234,0.850643118,0.832740214,0.017902904
PHY 241,CS  115,6970,6416,267,241,0.920516499,0.902621723,0.017894776
CIS 111,HIS 130,6309,6020,157,147,0.954192424,0.936305732,0.017886691
WRD 112,EGR 101,1010,971,177,167,0.961386139,0.943502825,0.017883314
WRD 112,EGR 102,1010,971,177,167,0.961386139,0.943502825,0.017883314
GER 103,MA  162,1186,1066,42,37,0.898819562,0.880952381,0.017867181
CIS 111,KHP 129,11176,10529,66,61,0.942108089,0.924242424,0.017865665
EM  302,STA 210,2533,1945,56,42,0.767864193,0.75,0.017864193
LIN 211,SOC 339,4173,3610,72,61,0.865085071,0.847222222,0.017862848
MUC 190,EGR 101,252,243,56,53,0.964285714,0.946428571,0.017857143
MUC 190,EGR 102,252,243,56,53,0.964285714,0.946428571,0.017857143
PHS 924,CME 425,3,3,56,55,1,0.982142857,0.017857143
PHS 924,CME 432,3,3,56,55,1,0.982142857,0.017857143
PHS 924,CME 420,3,3,56,55,1,0.982142857,0.017857143
ID  366,ID  322,10,10,56,55,1,0.982142857,0.017857143
CS  371,CS  499,136,119,49,42,0.875,0.857142857,0.017857143
ENG 280,HIS 109,3161,2833,74,65,0.896235369,0.878378378,0.01785699
CS  101,MA  112,4798,4084,36,30,0.851187995,0.833333333,0.017854662
PHI 130,ENG 230,5525,4799,67,57,0.868597285,0.850746269,0.017851016
PSY 311,STA 210,2771,2446,37,32,0.882713822,0.864864865,0.017848957
MGT 320,FIN 423,2537,2503,32,31,0.986598345,0.96875,0.017848345
ECO 201,HIS 122,4868,4266,106,91,0.876335251,0.858490566,0.017844685
EDC 322,EDC 554,895,883,32,31,0.986592179,0.96875,0.017842179
LIN 211,MA  111,4297,3715,137,116,0.864556667,0.846715328,0.017841339
DHN 311,DHN 374,456,421,74,67,0.923245614,0.905405405,0.017840209
DIS 320,ECO 391,559,546,73,70,0.976744186,0.95890411,0.017840076
PHI 120,COM 252,11267,8856,509,391,0.786012248,0.768172888,0.01783936
SPA 102,HIS 108,5382,4581,66,55,0.851170569,0.833333333,0.017837235
CLA 131,PHI 130,12518,12030,88,83,0.961016137,0.943181818,0.017834319
CS  316,CS  375,446,405,82,73,0.908071749,0.890243902,0.017827846
MA  111,SPA 101,13439,11340,431,356,0.843812784,0.825986079,0.017826705
MA  111,KHP 112,13533,11386,34,28,0.841350772,0.823529412,0.01782136
SOC 339,BIO 103,3318,2949,62,54,0.888788427,0.870967742,0.017820685
UK  101,CLA 191,12609,11880,119,110,0.942184154,0.924369748,0.017814406
MA  123,A&S 100,14938,10994,479,344,0.735975365,0.718162839,0.017812526
NFS 101,BIO 102,4268,3956,110,100,0.926897844,0.909090909,0.017806935
ISC 441,LIN 211,734,730,43,42,0.994550409,0.976744186,0.017806223
GWS 201,COM 252,2463,2280,76,69,0.925700365,0.907894737,0.017805629
COM 287,EGR 101,880,804,48,43,0.913636364,0.895833333,0.01780303
PS  235,GEO 222,2989,2359,35,27,0.789227166,0.771428571,0.017798595
WRD 110,MA  194,15981,14153,174,151,0.885614167,0.867816092,0.017798075
BCH 401G,PGY 206,3234,2513,108,82,0.777056277,0.759259259,0.017797018
MA  109,UK  100,15955,10961,263,176,0.686994673,0.669201521,0.017793152
UK  201,CHE 231,1199,1075,33,29,0.896580484,0.878787879,0.017792605
MUS 262,EDP 202,79,74,37,34,0.936708861,0.918918919,0.017789942
ECO 101,SW  421,1005,847,40,33,0.84278607,0.825,0.01778607
EQM 490,EQM 351,200,198,72,70,0.99,0.972222222,0.017777778
CS  315,CS  216,1251,1056,167,138,0.8441247,0.826347305,0.017777395
CHE 197,CE  211,2694,2434,35,31,0.903489235,0.885714286,0.01777495
PHI 305,NFS 101,821,739,34,30,0.900121803,0.882352941,0.017768862
KHP 118,KHP 120,932,874,50,46,0.93776824,0.92,0.01776824
MLS 464,MLS 463,2,2,169,166,1,0.982248521,0.017751479
FIN 300,AN  320,1940,1772,115,103,0.913402062,0.895652174,0.017749888
MGT 301,KHP 120,14195,12818,61,54,0.902994012,0.885245902,0.01774811
PSY 302,PSY 427,953,821,32,27,0.861490031,0.84375,0.017740031
RTM 425,DHN 342,253,251,39,38,0.992094862,0.974358974,0.017735887
ECO 202,WRD 111,9416,7756,201,162,0.823704333,0.805970149,0.017734184
CS  321,CS  335,364,296,88,70,0.813186813,0.795454545,0.017732268
FIN 300,ECO 499,9956,8933,83,73,0.897247891,0.879518072,0.017729818
PHI 310,PHI 380,1291,1027,36,28,0.795507359,0.777777778,0.017729581
BIO 102,LIN 211,7999,6541,50,40,0.817727216,0.8,0.017727216
BIO 103,SPA 101,15420,12581,218,174,0.815888457,0.798165138,0.017723319
WRD 110,EGR 111,1623,1475,101,90,0.908810844,0.891089109,0.017721735
A-S 200,HIS 105,3564,3293,32,29,0.923961841,0.90625,0.017711841
SPA 101,MA  111,7072,5983,431,357,0.846012443,0.828306265,0.017706179
A&S 100,B&E 105,4572,3878,59,49,0.848206474,0.830508475,0.017698
BIO 152,KHP 120,9487,7322,122,92,0.77179298,0.754098361,0.017694619
MAS 322,MAS 312,260,249,50,47,0.957692308,0.94,0.017692308
LIS 510,EDS 547,1177,1089,119,108,0.925233645,0.907563025,0.01767062
MUC 150,MUP 112,665,606,47,42,0.911278195,0.893617021,0.017661174
ENG 234,PSY 100,983,857,48,41,0.871820956,0.854166667,0.01765429
MGT 301,PSY 215,14281,12901,35,31,0.903368111,0.885714286,0.017653826
KHP 300,STA 210,2202,2096,76,71,0.951861944,0.934210526,0.017651417
MLS 464,MLS 462,1,1,170,167,1,0.982352941,0.017647059
MLS 464,MLS 430,1,1,170,167,1,0.982352941,0.017647059
EDC 327,MA  241,85,84,34,33,0.988235294,0.970588235,0.017647059
MKT 340,B&E 102,1561,1548,77,75,0.991672005,0.974025974,0.017646031
MKT 430,MGT 450,625,620,39,38,0.992,0.974358974,0.017641026
MUS 100,PS  235,13717,12552,78,70,0.915068893,0.897435897,0.017632995
MGT 340,ECO 471,6906,6669,77,73,0.965682016,0.948051948,0.017630068
FOR 402,FOR 425,112,91,39,31,0.8125,0.794871795,0.017628205
CE  461G,CE  403,96,94,52,50,0.979166667,0.961538462,0.017628205
A-S 200,ENG 230,3659,3375,42,38,0.922383165,0.904761905,0.01762126
STA 291,BIO 102,10061,8182,137,109,0.813239241,0.795620438,0.017618803
SPA 102,PS  372,5166,4396,78,65,0.850948509,0.833333333,0.017615176
ARC 456,ARC 405,307,302,59,57,0.983713355,0.966101695,0.01761166
CLA 191,WRD 110,449,364,87,69,0.810690423,0.793103448,0.017586975
CHE 111,FR  102,17481,12910,43,31,0.738516103,0.720930233,0.017585871
PSY 450,SOC 339,363,316,34,29,0.870523416,0.852941176,0.01758224
ME  412,ME  580,987,985,51,50,0.997973658,0.980392157,0.017581501
STA 210,GEO 130,20764,18131,187,160,0.87319399,0.855614973,0.017579016
CME 415,MSE 201,727,659,54,48,0.906464924,0.888888889,0.017576035
GER 103,ENG 104,441,412,48,44,0.934240363,0.916666667,0.017573696
HON 101,EGR 101,303,299,65,63,0.98679868,0.969230769,0.017567911
HON 101,EGR 102,303,299,65,63,0.98679868,0.969230769,0.017567911
CLA 131,NUR 883,7811,7460,32,30,0.955063372,0.9375,0.017563372
CLA 131,NUR 881,7811,7460,32,30,0.955063372,0.9375,0.017563372
SOC 101,A&S 300,17586,15147,32,27,0.861310133,0.84375,0.017560133
SPA 202,PS  210,4628,4254,61,55,0.919187554,0.901639344,0.01754821
PHY 241,HIS 121,4107,3814,45,41,0.928658388,0.911111111,0.017547277
MNG 371,MNG 592,76,76,57,56,1,0.98245614,0.01754386
EES 461,EES 450G,19,19,57,56,1,0.98245614,0.01754386
LA  111,ECO 201,570,523,40,36,0.91754386,0.9,0.01754386
EDS 516,EDS 514,923,905,108,104,0.980498375,0.962962963,0.017535412
ARC 151,CIS 111,498,477,67,63,0.957831325,0.940298507,0.017532818
STA 210,ARC 253,11019,9638,35,30,0.874671023,0.857142857,0.017528166
GER 102,PSY 195,1536,1366,39,34,0.889322917,0.871794872,0.017528045
